Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
8/31/1993,1993,Aug,0,119.11,0.25,20896.588,4482,7,64.126,0.676106415,1.6,1283.4,Mediumfamilycar,New York
9/30/1993,1993,Sep,0,111.04,0.07,29816.881,1094,7,32.561,-0.969411259,2.5,4500.7,Executivecar,Georgia
10/31/1993,1993,Oct,0,117.25,0.12,27063.905,3674,8,21.459,-0.517358684,1.7,1619.7,Smallfamiliycar,California
11/30/1993,1993,Nov,0,93.71,0.25,29110.301,3802,7,13.976,-0.535417859,1.7,2119.9,Smallfamiliycar,New York
12/31/1993,1993,Dec,0,98.31,0.34,34483.965,2955,8,49.958,0.720245006,2.7,1015.4,Smallfamiliycar,California
1/31/1994,1994,Jan,0,95.51,0.5,23773.059,4363,9,49.44,-0.010477346,1.9,1534.6,Mediumfamilycar,Georgia
2/28/1994,1994,Feb,0,111.27,0.75,21231.319,1793,4,32.255,-0.532785615,1.5,2851.8,Mediumfamilycar,Georgia
3/31/1994,1994,Mar,0,94.32,1.5,20552.428,2834,8,16.659,-0.936190648,2.0,3244.6,Sports,Illinois
4/30/1994,1994,Apr,0,107.31,1.0,20920.949,4354,5,36.258,0.540542777,3.0,1636.6,Smallfamiliycar,California
5/31/1994,1994,May,0,106.78,1.5,24614.491,3116,7,30.551,-0.186802396,3.0,2496.8,Executivecar,Illinois
6/30/1994,1994,Jun,0,99.52,0.75,26705.76,2683,8,51.773,0.409904777,2.3,2283.0,Mediumfamilycar,New York
7/31/1994,1994,Jul,0,112.99,0.5,26383.454,1010,8,47.635,-0.086868899,1.1,1587.2,Smallfamiliycar,Georgia
8/31/1994,1994,Aug,0,101.08,0.25,29135.916,4325,9,33.646,-0.415770077,2.5,1522.2,Mediumfamilycar,Illinois
9/30/1994,1994,Sep,0,108.34,0.07,25065.009,2865,7,25.138,-0.338451746,1.7,4806.9,Smallfamiliycar,Illinois
10/31/1994,1994,Oct,0,95.05,0.12,32267.67,3919,4,69.806,0.639887689,2.6,3282.5,Mediumfamilycar,New York
11/30/1994,1994,Nov,0,92.77,0.25,23676.716,3597,9,38.832,-0.797641121,2.4,3018.9,Mediumfamilycar,California
12/31/1994,1994,Dec,0,107.31,0.34,38600.846,4205,4,52.42,0.25921404,1.3,2392.8,Smallfamiliycar,New York
1/31/1995,1995,Jan,0,104.31,0.5,28128.337,1711,9,20.652,-1.538252954,1.5,2451.2,Smallfamiliycar,Georgia
2/28/1995,1995,Feb,0,102.43,0.75,20714.212,3070,7,40.664,0.492130632,2.8,2948.0,Mediumfamilycar,California
3/31/1995,1995,Mar,0,96.56,1.5,19645.538,1814,3,14.097,-1.884585373,2.1,3638.1,Sports,Illinois
4/30/1995,1995,Apr,0,115.49,1.0,27412.362,1345,7,41.816,0.662880237,2.9,21147.0,Mediumfamilycar,New York
5/31/1995,1995,May,0,88.83,1.5,23882.686,3349,7,68.413,0.38877114,2.0,1309.8,Executivecar,Georgia
6/30/1995,1995,Jun,0,88.29,0.75,28570.002,1362,4,34.784,-0.966795078,1.7,2767.0,Executivecar,New York
7/31/1995,1995,Jul,0,109.42,0.5,27366.188,3443,4,14.762,-1.356320282,2.8,2375.9,Sports,New York
8/31/1995,1995,Aug,0,108.6,0.25,24635.855,3265,7,14.295,-0.032668765,2.4,4410.5,Sports,Georgia
9/30/1995,1995,Sep,0,103.54,0.07,20766.031,3188,7,35.003,0.591606434,2.2,3349.6,Mediumfamilycar,Georgia
10/31/1995,1995,Oct,0,97.12,0.12,17425.764,4687,7,21.781,-0.607042835,1.2,2910.7,Executivecar,New York
11/30/1995,1995,Nov,0,105.02,0.25,22767.425,4005,4,13.854,-0.572181319,1.0,1060.0,Sports,New York
12/31/1995,1995,Dec,0,117.21,0.34,29281.994,4281,7,56.36,0.754187367,2.9,3235.2,Mediumfamilycar,New York
1/31/1996,1996,Jan,0,125.16,0.5,26070.469,1984,7,39.094,-0.441653451,1.5,1068.0,Mediumfamilycar,Georgia
2/29/1996,1996,Feb,0,83.44,0.75,18771.306,4040,6,29.276,-0.335360022,2.3,2044.2,Supperminicar,Illinois
3/31/1996,1996,Mar,0,95.81,1.5,25865.905,4694,3,64.705,0.547546557,2.2,1181.8,Sports,Illinois
4/30/1996,1996,Apr,0,95.18,1.0,26926.587,2639,5,19.236,-2.363745061,1.5,3618.7,Sports,Georgia
5/31/1996,1996,May,0,116.27,1.5,20580.713,1827,3,67.943,0.716880326,1.2,1463.1,Smallfamiliycar,Georgia
6/30/1996,1996,Jun,0,75.19,0.75,25768.626,3730,6,30.71,-1.212406382,1.1,2286.7,Mediumfamilycar,Georgia
7/31/1996,1996,Jul,0,105.14,0.5,25291.044,4531,5,64.027,0.520358599,1.8,4522.1,Mediumfamilycar,Georgia
8/31/1996,1996,Aug,0,97.43,0.25,19285.149,4051,9,47.471,-0.348760296,2.3,1454.6,Smallfamiliycar,Illinois
9/30/1996,1996,Sep,0,116.38,0.07,26788.937,1355,7,60.449,0.214693378,1.4,2801.1,Sports,New York
10/31/1996,1996,Oct,0,115.01,0.12,27803.923,4055,6,69.573,0.131142828,2.5,2408.3,Smallfamiliycar,Illinois
11/30/1996,1996,Nov,0,103.66,0.25,30415.256,2347,9,29.228,-1.380354455,1.9,628.4,Supperminicar,New York
12/31/1996,1996,Dec,0,84.2,0.34,30269.01,4204,7,68.246,0.571725815,2.3,4065.5,Mediumfamilycar,New York
1/31/1997,1997,Jan,0,94.26,0.5,18111.653,3935,4,35.09,-0.944884583,1.7,854.4,Executivecar,New York
2/28/1997,1997,Feb,0,95.36,0.75,20310.875,4876,8,34.86,-0.00659782,2.5,2652.3,Supperminicar,California
3/31/1997,1997,Mar,0,86.74,1.5,27575.176,2863,6,32.242,-0.081198437,2.6,3035.7,Executivecar,California
4/30/1997,1997,Apr,0,111.55,1.0,27568.93,1126,4,43.902,0.265591545,1.2,1650.1,Mediumfamilycar,Illinois
5/31/1997,1997,May,0,85.47,1.5,27575.238,4177,6,21.44,-1.04766791,2.8,3603.5,Smallfamiliycar,New York
6/30/1997,1997,Jun,0,119.65,0.75,44263.657,4056,6,44.615,0.519444133,2.0,1671.8,Smallfamiliycar,Illinois
7/31/1997,1997,Jul,0,119.63,0.5,27854.453,1603,4,43.919,-0.015847355,2.6,592.3,Mediumfamilycar,Georgia
8/31/1997,1997,Aug,0,96.15,0.25,30677.828,4870,5,56.69,0.225277827,2.9,3757.9,Smallfamiliycar,California
9/30/1997,1997,Sep,0,103.28,0.07,29770.009,4449,3,60.852,0.068395451,2.9,2924.7,Sports,California
10/31/1997,1997,Oct,0,99.28,0.12,28256.956,2928,7,38.046,-0.599432266,2.6,4257.9,Sports,New York
11/30/1997,1997,Nov,0,109.02,0.25,23423.654,2013,6,30.035,-0.266722157,1.3,4192.5,Sports,Illinois
12/31/1997,1997,Dec,0,112.75,0.34,28794.846,1050,7,27.541,-0.090555898,2.4,4289.8,Smallfamiliycar,New York
1/31/1998,1998,Jan,0,102.58,0.5,21135.874,4100,8,23.788,-0.157768623,1.1,2700.4,Sports,Illinois
2/28/1998,1998,Feb,0,104.69,0.75,23815.907,4533,4,15.844,-0.501388538,1.8,2028.3,Mediumfamilycar,Illinois
3/31/1998,1998,Mar,0,93.79,1.5,22573.182,4367,7,32.362,0.510413448,2.1,4060.1,Mediumfamilycar,Illinois
4/30/1998,1998,Apr,0,104.37,1.0,25409.371,4368,4,28.174,-0.148647689,1.8,2550.4,Supperminicar,Illinois
5/31/1998,1998,May,0,101.63,1.5,36573.293,4797,7,68.552,0.58901272,2.0,1361.9,Supperminicar,California
6/30/1998,1998,Jun,0,90.88,0.75,15663.674,3826,3,44.847,-0.528574933,1.5,4341.5,Executivecar,Illinois
7/31/1998,1998,Jul,0,99.86,0.5,28431.301,2430,3,32.642,-0.373904785,2.4,4463.9,Mediumfamilycar,California
8/31/1998,1998,Aug,0,96.17,0.25,16936.421,2792,3,46.167,0.292958174,2.3,2617.0,Smallfamiliycar,California
9/30/1998,1998,Sep,0,93.91,0.07,22640.341,3861,3,20.573,-1.244057746,1.2,883.9,Executivecar,New York
10/31/1998,1998,Oct,0,88.54,0.12,30444.753,2636,3,38.255,0.46221409,1.1,2268.8,Smallfamiliycar,Illinois
11/30/1998,1998,Nov,0,100.63,0.25,25321.4,4476,3,48.822,0.21643931,1.2,4113.3,Mediumfamilycar,California
12/31/1998,1998,Dec,0,92.2,0.34,19611.276,4417,4,40.856,-0.194977482,2.2,4549.2,Mediumfamilycar,Georgia
1/31/1999,1999,Jan,0,95.29,0.5,21423.481,2645,6,35.803,-0.141133425,1.4,1450.8,Sports,California
2/28/1999,1999,Feb,0,110.75,0.75,28397.989,3467,7,70.143,0.489571304,2.0,845.2,Sports,New York
3/31/1999,1999,Mar,0,106.32,1.5,21348.167,2205,3,63.558,-0.103606155,2.0,4440.8,Mediumfamilycar,Illinois
4/30/1999,1999,Apr,0,90.21,1.0,26082.293,4030,4,48.658,-0.306218916,2.6,2275.8,Mediumfamilycar,New York
5/31/1999,1999,May,0,103.52,1.5,25227.859,3872,4,45.524,-0.068842808,1.8,2951.8,Mediumfamilycar,New York
6/30/1999,1999,Jun,0,101.33,0.75,21741.998,4072,4,48.498,0.061322116,2.6,4843.3,Sports,Georgia
7/31/1999,1999,Jul,0,117.02,0.5,35719.72,2854,6,24.176,-1.006039047,2.3,843.3,Mediumfamilycar,New York
8/31/1999,1999,Aug,0,113.83,0.25,28169.595,1566,7,35.418,0.317409227,1.3,3424.6,Smallfamiliycar,California
9/30/1999,1999,Sep,0,84.66,0.07,14874.287,3418,6,14.789,-1.394888093,2.6,876.8,Supperminicar,New York
10/31/1999,1999,Oct,0,108.61,0.12,25932.272,1935,5,40.082,0.631031386,2.9,2214.0,Mediumfamilycar,New York
11/30/1999,1999,Nov,0,112.65,0.25,21691.068,2934,9,43.995,0.088941925,2.9,4114.5,Mediumfamilycar,New York
12/31/1999,1999,Dec,0,105.59,0.34,29262.167,3708,4,25.709,-0.711268427,1.1,2471.3,Sports,Illinois
1/31/2000,2000,Jan,0,96.65,0.5,21037.396,4502,5,68.414,0.624214342,2.0,4972.5,Smallfamiliycar,New York
2/29/2000,2000,Feb,0,124.13,0.75,24426.318,4016,8,65.248,-0.04852256,2.2,3028.5,Mediumfamilycar,California
3/31/2000,2000,Mar,0,106.51,1.5,27524.936,2332,3,54.384,-0.199764637,1.4,1973.0,Sports,California
5/31/2002,2002,May,0,96.63,1.5,22799.778,1762,8,43.436,-0.252048992,1.3,1524.6,Sports,California
6/30/2002,2002,Jun,0,,0.75,25653.703,2202,6,62.958,0.310079736,2.3,2103.3,Mediumfamilycar,California
7/31/2002,2002,Jul,0,99.08,0.5,32206.366,2205,5,20.078,-2.135670884,1.6,2200.9,Mediumfamilycar,New York
8/31/2002,2002,Aug,0,105.03,0.25,17820.689,1663,6,58.35,0.655904027,1.5,852.9,Mediumfamilycar,California
9/30/2002,2002,Sep,0,103.84,0.07,30815.819,1024,9,19.74,-1.955927052,1.7,2187.8,Sports,Illinois
10/31/2002,2002,Oct,0,110.31,0.12,25051.165,2990,5,58.564,0.66293286,2.7,2607.8,Smallfamiliycar,California
11/30/2002,2002,Nov,0,108.74,0.25,20092.457,2203,9,28.495,-1.055237761,1.2,3754.8,Sports,California
12/31/2002,2002,Dec,0,107.68,0.34,27310.517,1709,5,63.371,0.550346373,1.9,3461.9,Executivecar,New York
1/31/2003,2003,Jan,0,131.05,0.5,25995.298,4572,6,67.254,0.057736343,2.4,3692.8,Mediumfamilycar,Georgia
2/28/2003,2003,Feb,0,103.47,0.75,21998.916,2879,5,21.13,-2.18286796,2.1,585.1,Supperminicar,Illinois
3/31/2003,2003,Mar,0,125.94,1.5,25349.01,2184,5,39.335,0.462819372,2.9,3483.9,Mediumfamilycar,Georgia
4/30/2003,2003,Apr,0,104.12,1.0,23073.432,3224,4,69.397,0.433188755,2.7,1513.4,Mediumfamilycar,New York
5/31/2003,2003,May,0,99.17,1.5,25567.587,1284,7,40.538,-0.711899946,1.5,2695.5,Smallfamiliycar,Georgia
6/30/2003,2003,Jun,0,96.27,0.75,28310.653,1062,7,62.586,0.352283258,3.0,571.6,Executivecar,California
7/31/2003,2003,Jul,0,115.1,0.5,32930.084,2002,8,46.646,-0.341722763,2.2,4117.5,Sports,Georgia
8/31/2003,2003,Aug,0,116.41,0.25,18810.923,1661,8,34.269,-0.361171905,2.0,3977.0,Mediumfamilycar,Georgia
9/30/2003,2003,Sep,0,106.0,0.07,35665.167,3713,4,29.075,-0.178641445,2.9,2981.3,Executivecar,New York
10/31/2003,2003,Oct,0,111.34,0.12,15239.561,3203,8,24.287,-0.197142504,1.1,842.9,Supperminicar,California
11/30/2003,2003,Nov,0,87.23,0.25,24241.075,4953,9,56.684,0.571536942,2.5,3949.0,Mediumfamilycar,New York
12/31/2003,2003,Dec,0,84.51,0.34,27941.586,2492,6,34.919,-0.623299636,2.4,3137.9,Smallfamiliycar,Illinois
1/31/2004,2004,Jan,0,112.46,0.5,26404.959,4120,3,42.154,0.171632585,2.4,4017.6,Executivecar,New York
2/29/2004,2004,Feb,0,98.73,0.75,21886.502,1966,9,41.055,-0.026768968,2.5,3883.5,Sports,California
3/31/2004,2004,Mar,0,107.49,1.5,23959.389,1848,3,45.982,0.107150624,3.0,4110.9,Executivecar,California
4/30/2004,2004,Apr,0,92.83,1.0,22534.995,2107,3,62.703,0.266669856,1.5,2846.4,Supperminicar,California
5/31/2004,2004,May,0,116.57,1.5,22053.176,4432,4,69.383,0.096277186,1.1,1170.6,Mediumfamilycar,California
6/30/2004,2004,Jun,0,84.6,0.75,29248.01,1688,9,36.14,-0.919839513,2.6,3525.9,Mediumfamilycar,Illinois
7/31/2004,2004,Jul,0,86.14,0.5,26785.077,1147,4,60.496,0.402605131,1.7,3301.0,Mediumfamilycar,Illinois
8/31/2004,2004,Aug,0,114.44,0.25,21535.452,4701,5,56.843,-0.064264729,1.5,3841.4,Sports,New York
9/30/2004,2004,Sep,0,73.9,0.07,29497.999,1341,3,45.765,-0.242062712,1.3,1301.8,Sports,California
10/31/2004,2004,Oct,0,103.79,0.12,26536.498,3523,6,67.951,0.326499978,2.2,1413.1,Executivecar,Illinois
11/30/2004,2004,Nov,0,98.93,0.25,29064.311,2086,8,24.128,-1.816271552,2.4,4498.7,Mediumfamilycar,California
12/31/2004,2004,Dec,0,92.64,0.34,28148.144,2724,6,18.837,-0.280883368,2.3,3875.7,Smallfamiliycar,Illinois
1/31/2005,2005,Jan,0,98.0,0.5,20855.025,2383,8,62.03,0.696324359,1.6,4577.8,Smallfamiliycar,Illinois
2/28/2005,2005,Feb,0,91.52,0.75,22199.095,3608,3,37.971,-0.633615127,1.4,3914.4,Mediumfamilycar,Illinois
3/31/2005,2005,Mar,0,115.42,1.5,28736.468,1326,3,61.624,0.383827729,2.6,3197.6,Mediumfamilycar,Illinois
4/30/2005,2005,Apr,0,118.04,1.0,28051.851,2792,3,64.299,0.041602513,2.3,3450.4,Executivecar,California
5/31/2005,2005,May,0,93.14,1.5,24895.492,2759,4,16.123,-2.988029523,1.2,4493.1,Executivecar,California
6/30/2005,2005,Jun,0,102.76,0.75,25586.637,4212,9,63.741,0.747054486,1.4,3116.2,Supperminicar,New York
7/31/2005,2005,Jul,0,86.75,0.5,31388.324,1989,8,38.503,-0.655481391,1.0,3353.9,Mediumfamilycar,Georgia
8/31/2005,2005,Aug,0,110.73,0.25,22042.143,3262,9,42.105,0.085548035,1.5,1242.3,Smallfamiliycar,Illinois
9/30/2005,2005,Sep,0,110.47,0.07,27735.487,3482,4,48.842,0.137934565,2.2,2650.8,Smallfamiliycar,California
10/31/2005,2005,Oct,0,97.05,0.12,23989.037,4962,4,66.23,0.262539635,1.8,3726.7,Sports,Georgia
11/30/2005,2005,Nov,0,100.17,0.25,23911.594,1951,7,13.609,-3.866632376,1.7,1750.2,Supperminicar,Georgia
12/31/2005,2005,Dec,0,99.06,0.34,30493.884,1722,6,40.157,0.661105162,2.8,1445.4,Mediumfamilycar,Georgia
1/31/2006,2006,Jan,0,83.82,0.5,29127.082,4389,6,52.388,0.233469497,1.9,1940.4,Smallfamiliycar,Illinois
2/28/2006,2006,Feb,0,115.46,0.75,29067.548,3079,5,54.417,0.037286142,1.6,1619.5,Sports,California
3/31/2006,2006,Mar,0,92.33,1.5,31527.394,3717,4,52.667,-0.033227638,2.7,1501.6,Mediumfamilycar,California
4/30/2006,2006,Apr,0,92.4,1.0,25105.019,3332,8,20.297,-1.594816968,1.4,2433.1,Smallfamiliycar,California
5/31/2006,2006,May,0,98.5,1.5,28409.765,4376,7,29.865,0.320375021,1.8,4576.1,Mediumfamilycar,New York
6/30/2006,2006,Jun,0,109.96,0.75,23448.666,1428,7,33.306,0.103314718,1.1,2797.8,Executivecar,Georgia
7/31/2006,2006,Jul,0,94.09,0.5,26620.832,2500,9,59.157,0.436989705,2.9,1381.8,Sports,New York
8/31/2006,2006,Aug,0,80.48,0.25,24349.285,1285,6,28.668,-1.063520301,2.5,889.5,Smallfamiliycar,New York
9/30/2006,2006,Sep,0,91.13,0.07,25484.98,4215,4,24.721,-0.159661826,1.8,3636.8,Sports,New York
10/31/2006,2006,Oct,0,104.24,0.12,27975.785,4495,5,68.032,0.636626881,2.4,2246.5,Sports,New York
11/30/2006,2006,Nov,0,121.9,0.25,20908.897,4090,4,13.014,-4.227601045,1.6,4194.5,Sports,California
12/31/2006,2006,Dec,0,87.4,0.34,35461.936,3065,9,70.374,0.815073749,1.5,,Executivecar,Illinois
1/31/2007,2007,Jan,0,87.03,0.5,19969.913,1768,3,51.756,-0.359726409,2.8,4080.9,Executivecar,New York
2/28/2007,2007,Feb,0,84.87,0.75,18929.057,3637,4,60.551,0.145249459,2.0,1754.6,Mediumfamilycar,Georgia
3/31/2007,2007,Mar,0,83.63,1.5,30790.554,2394,9,29.588,-1.046471543,2.0,3620.0,Executivecar,New York
4/30/2007,2007,Apr,0,112.06,1.0,28958.313,4246,3,13.33,-1.219654914,2.3,1719.6,Mediumfamilycar,Illinois
5/31/2007,2007,May,0,114.95,1.5,28120.599,4057,3,55.296,0.758933738,1.1,4714.6,Executivecar,New York
6/30/2007,2007,Jun,0,101.78,0.75,28141.728,1193,5,60.88,0.091721419,1.3,3371.6,Mediumfamilycar,Illinois
7/31/2007,2007,Jul,0,95.32,0.5,24938.766,3549,8,55.448,-0.097965662,1.6,1987.9,Executivecar,Georgia
8/31/2007,2007,Aug,0,117.91,0.25,20513.728,1987,6,20.785,-1.667693048,1.6,1743.8,Sports,Georgia
9/30/2007,2007,Sep,0,101.74,0.07,25379.023,2136,4,56.199,0.630153561,2.1,1395.1,Smallfamiliycar,California
10/31/2007,2007,Oct,0,110.89,0.12,21614.191,3161,3,57.098,0.01574486,1.2,3630.1,Sports,California
11/30/2007,2007,Nov,0,94.84,0.25,29875.599,4293,4,50.695,-0.126304369,1.6,1518.4,Mediumfamilycar,Georgia
12/31/2007,2007,Dec,0,100.44,0.34,24264.713,2701,8,56.935,0.109598665,1.5,3189.4,Sports,Illinois
1/31/2008,2008,Jan,0,87.63,0.5,20872.514,1946,6,61.563,0.075175024,1.3,1722.2,Mediumfamilycar,New York
2/29/2008,2008,Feb,0,106.29,0.75,23393.071,1830,8,48.089,-0.280188817,2.5,3485.2,Mediumfamilycar,Illinois
3/31/2008,2008,Mar,0,101.91,1.5,27064.657,4715,6,17.639,-1.726288338,1.4,4163.9,Sports,California
1/31/2010,2010,Jan,0,103.73,0.5,27596.733,1312,8,40.782,0.567480751,2.6,4000.1,Smallfamiliycar,California
2/28/2010,2010,Feb,0,105.07,0.75,32663.695,3806,8,17.004,-1.398376853,2.3,3923.9,Sports,Illinois
3/31/2010,2010,Mar,0,101.98,1.5,24456.199,2858,9,36.137,0.529457343,2.3,1380.9,Mediumfamilycar,California
4/30/2010,2010,Apr,0,97.4,1.0,27008.559,3007,9,36.112,-0.000692291,1.0,940.2,Mediumfamilycar,Georgia
5/31/2010,2010,May,0,101.81,1.5,28450.72,3006,6,16.329,-1.211525507,1.3,3649.2,Mediumfamilycar,California
6/30/2010,2010,Jun,0,107.52,0.75,22993.898,3490,5,32.732,0.501130392,1.6,2182.4,Mediumfamilycar,Illinois
7/31/2010,2010,Jul,0,108.39,0.5,26120.462,2790,8,18.938,-0.728376809,1.5,2466.3,Mediumfamilycar,Georgia
8/31/2010,2010,Aug,0,118.15,0.25,25062.962,1327,8,59.378,0.681060325,1.9,686.2,Supperminicar,New York
9/30/2010,2010,Sep,0,90.1,0.07,25488.38,4125,5,67.466,0.119882608,1.1,1699.7,Smallfamiliycar,California
10/31/2010,2010,Oct,0,95.6,0.12,21134.951,3808,3,16.694,-3.041332215,2.0,697.4,Supperminicar,Georgia
11/30/2010,2010,Nov,0,83.87,0.25,25122.551,4310,8,67.897,0.754127576,2.2,4448.9,Sports,California
12/31/2010,2010,Dec,0,109.31,0.34,27489.991,4300,6,42.809,-0.586044991,2.7,1628.0,Sports,Illinois
1/31/2011,2011,Jan,0,96.65,0.5,32255.718,3626,7,29.875,-0.432937238,1.4,3020.9,Mediumfamilycar,Georgia
2/28/2011,2011,Feb,0,102.06,0.75,29796.354,4122,7,16.958,-0.76170539,1.5,721.0,Executivecar,California
3/31/2011,2011,Mar,0,93.96,1.5,35765.912,4680,4,41.536,0.591727658,2.2,3506.8,Mediumfamilycar,Georgia
4/30/2011,2011,Apr,0,,1.0,21163.262,4675,4,58.582,0.290976751,2.9,1981.3,Executivecar,Illinois
5/31/2011,2011,May,0,112.23,1.5,29361.603,4054,7,53.511,-0.094765562,1.3,4532.1,Sports,Illinois
6/30/2011,2011,Jun,0,106.94,0.75,25916.71,2287,7,15.413,-2.471809511,3.0,4488.6,Sports,Georgia
7/31/2011,2011,Jul,0,98.88,0.5,35949.015,4489,9,16.728,0.078610713,1.6,1991.3,Mediumfamilycar,Georgia
8/31/2011,2011,Aug,0,107.68,0.25,20958.509,4874,6,35.867,0.533610282,1.1,4545.6,Executivecar,New York
9/30/2011,2011,Sep,0,107.9,0.07,20801.391,3143,5,29.627,-0.210618692,2.1,4968.0,Smallfamiliycar,Georgia
10/31/2011,2011,Oct,0,96.09,0.12,22003.037,2111,4,25.978,-0.140465009,2.5,4210.4,Sports,New York
11/30/2011,2011,Nov,0,85.31,0.25,14380.521,4149,9,28.798,0.097923467,1.6,4296.7,Supperminicar,Georgia
12/31/2011,2011,Dec,0,91.01,0.34,22371.225,2311,9,59.102,0.512740686,1.4,1652.9,Executivecar,Georgia
1/31/2012,2012,Jan,0,86.59,0.5,21204.337,4191,5,66.395,0.109842609,1.9,3106.8,Executivecar,New York
2/29/2012,2012,Feb,0,111.64,0.75,25751.969,3861,9,35.996,-0.844510501,1.1,846.4,Executivecar,Illinois
3/31/2012,2012,Mar,0,113.38,1.5,26708.78,3538,6,65.054,0.44667507,2.9,969.2,Smallfamiliycar,California
4/30/2012,2012,Apr,0,115.86,1.0,34380.854,4983,7,31.147,-1.088612065,2.0,4423.5,Sports,New York
5/31/2012,2012,May,0,79.8,1.5,29752.119,1451,8,40.133,0.223905514,1.6,1997.3,Smallfamiliycar,California
6/30/2012,2012,Jun,0,110.71,0.75,22115.482,2523,5,25.61,-0.567083171,1.3,3867.7,Executivecar,Illinois
7/31/2012,2012,Jul,0,122.12,0.5,20507.927,1164,7,49.648,0.484168547,2.6,4127.2,Smallfamiliycar,New York
8/31/2012,2012,Aug,0,111.12,0.25,27459.596,1181,7,69.281,0.283382168,1.4,4355.0,Mediumfamilycar,Illinois
9/30/2012,2012,Sep,0,78.49,0.07,18398.834,3516,3,47.503,-0.458455255,1.9,4974.5,Mediumfamilycar,California
10/31/2012,2012,Oct,0,117.68,0.12,34157.294,1909,5,33.253,-0.428532764,2.2,1619.5,Mediumfamilycar,New York
11/30/2012,2012,Nov,0,100.42,0.25,30897.201,3782,9,50.073,0.335909572,2.7,727.0,Smallfamiliycar,Georgia
12/31/2012,2012,Dec,0,97.68,0.34,22654.122,1822,8,19.629,-1.550970503,1.3,2372.5,Smallfamiliycar,Illinois
1/31/2013,2013,Jan,0,104.51,0.5,16434.327,1943,5,64.042,0.693498017,2.7,1125.2,Mediumfamilycar,New York
2/28/2013,2013,Feb,0,89.51,0.75,31769.362,3001,9,41.679,-0.53655318,2.4,647.5,Executivecar,California
3/31/2013,2013,Mar,0,100.03,1.5,24427.301,3054,7,38.562,-0.08083087,2.4,2147.2,Sports,Illinois
4/30/2013,2013,Apr,0,116.2,1.0,31189.082,1329,8,46.48,0.17035284,1.3,4025.4,Supperminicar,Georgia
5/31/2013,2013,May,0,106.22,1.5,17027.862,1774,9,48.737,0.046309785,1.7,3060.1,Mediumfamilycar,Georgia
6/30/2013,2013,Jun,0,100.58,0.75,22003.125,4744,6,16.663,-1.92486347,1.4,1935.8,Smallfamiliycar,Illinois
7/31/2013,2013,Jul,0,100.9,0.5,25026.218,3198,9,52.092,0.680123627,2.5,3451.3,Supperminicar,Illinois
8/31/2013,2013,Aug,0,88.19,0.25,25234.903,4156,3,26.532,-0.963364993,1.8,1577.5,Executivecar,California
9/30/2013,2013,Sep,0,98.5,0.07,22749.673,1146,7,53.909,0.507837281,1.9,611.8,Executivecar,New York
10/31/2013,2013,Oct,0,83.66,0.12,28114.25,4695,9,60.207,0.104605777,1.3,3939.4,Smallfamiliycar,New York
11/30/2013,2013,Nov,0,110.22,0.25,19661.898,4452,4,59.13,-0.018214105,1.2,3315.5,Smallfamiliycar,California
12/31/2013,2013,Dec,0,78.14,0.34,24288.103,1914,4,44.545,-0.327421708,3.0,3930.3,Supperminicar,New York
1/31/2014,2014,Jan,0,108.55,0.5,25601.478,2571,3,42.67,-0.04394188,1.7,720.8,Sports,Illinois
2/28/2014,2014,Feb,0,109.79,0.75,27572.194,2308,6,20.787,-1.052725261,2.9,4262.3,Sports,Illinois
3/31/2014,2014,Mar,0,113.19,1.5,28558.074,3747,7,57.47,0.638298243,1.9,3296.8,Smallfamiliycar,Illinois
4/30/2014,2014,Apr,0,100.87,1.0,19376.79,1081,5,28.242,-1.034912542,2.4,3047.8,Smallfamiliycar,Georgia
5/31/2014,2014,May,0,109.17,1.5,17329.429,1513,3,41.308,0.316306769,2.4,3319.4,Sports,New York
6/30/2014,2014,Jun,0,98.4,0.75,31388.384,2920,6,28.988,-0.42500345,2.3,4383.5,Sports,New York
7/31/2014,2014,Jul,0,88.13,0.5,26661.57,3862,5,20.262,-0.430658375,1.8,3152.2,Mediumfamilycar,California
8/31/2014,2014,Aug,0,115.31,0.25,21257.567,3756,4,49.014,0.586607908,2.3,3125.7,Supperminicar,Illinois
9/30/2014,2014,Sep,0,99.03,0.07,32755.76,2939,4,15.651,-2.131684876,1.5,4943.6,Supperminicar,Illinois
10/31/2014,2014,Oct,0,85.9,0.12,25578.373,4594,5,55.921,0.720123031,2.2,3905.6,Mediumfamilycar,New York
11/30/2014,2014,Nov,0,95.33,0.25,30896.486,1745,3,30.92,-0.808570505,2.9,2510.5,Mediumfamilycar,Georgia
12/31/2014,2014,Dec,0,95.73,0.34,25337.592,4070,4,12.508,-1.472017909,1.4,3686.7,Supperminicar,Illinois
1/31/2015,2015,Jan,0,104.62,0.5,35303.74,2409,7,42.145,0.703215091,2.4,2275.0,Mediumfamilycar,New York
2/28/2015,2015,Feb,0,123.47,0.75,33776.704,1706,8,15.217,-1.76959979,2.1,1563.5,Supperminicar,California
3/31/2015,2015,Mar,0,105.22,1.5,23755.179,1470,9,28.518,0.466407181,1.6,3196.2,Executivecar,Illinois
